"order_id","tahun","kuartal","bulan","nama_bulan","customer_name","segment","category","sub_category","product_name","country","region","state","city","ship_mode","sales","quantity","discount","profit"
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Office Supplies,Paper,Xerox 1880,United States,West,California,Roseville,Standard Class,35.44,1,0.00,16.66
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",United States,West,California,Roseville,Standard Class,11.52,4,0.00,3.46
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Office Supplies,Fasteners,Ideal Clamps,United States,West,California,Roseville,Standard Class,4.02,2,0.00,1.97
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Office Supplies,Binders,GBC Wire Binding Strips,United States,West,California,Roseville,Standard Class,76.18,3,0.20,26.66
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Office Supplies,Supplies,Fiskars Softgrip Scissors,United States,West,California,Roseville,Standard Class,65.88,6,0.00,18.45
CA-2016-145583,2016,4,10,Oktober,Lena Creighton,Consumer,Furniture,Furnishings,Longer-Life Soft White Bulbs,United States,West,California,Roseville,Standard Class,43.12,14,0.00,20.70
CA-2016-110366,2016,3,9,September,Jonathan Doherty,Corporate,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",United States,East,Pennsylvania,Philadelphia,Second Class,82.80,2,0.20,10.35
CA-2017-106180,2017,3,9,September,Sally Hughsby,Corporate,Office Supplies,Art,Newell 343,United States,West,California,San Francisco,Standard Class,8.82,3,0.00,2.38
CA-2017-106180,2017,3,9,September,Sally Hughsby,Corporate,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,United States,West,California,San Francisco,Standard Class,10.86,3,0.00,5.10
CA-2017-106180,2017,3,9,September,Sally Hughsby,Corporate,Office Supplies,Paper,Xerox 1911,United States,West,California,San Francisco,Standard Class,143.70,3,0.00,68.98
CA-2017-155376,2017,4,12,Desember,Sandra Glassco,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,United States,Central,Missouri,Independence,Standard Class,839.43,3,0.00,218.25
CA-2015-110744,2015,3,9,September,Helen Andreada,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,United States,West,California,Pasadena,Standard Class,671.93,7,0.00,20.16
CA-2014-110072,2014,4,10,Oktober,Maureen Gastineau,Home Office,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",United States,East,Ohio,Newark,Standard Class,93.89,4,0.20,12.91
CA-2016-114489,2016,4,12,Desember,Justin Ellison,Corporate,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,United States,Central,Wisconsin,Franklin,Standard Class,384.45,11,0.00,103.80
CA-2016-114489,2016,4,12,Desember,Justin Ellison,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,United States,Central,Wisconsin,Franklin,Standard Class,149.97,3,0.00,6.00
CA-2016-114489,2016,4,12,Desember,Justin Ellison,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",United States,Central,Wisconsin,Franklin,Standard Class,1951.84,8,0.00,585.55
CA-2016-114489,2016,4,12,Desember,Justin Ellison,Corporate,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,United States,Central,Wisconsin,Franklin,Standard Class,171.55,5,0.00,80.63
CA-2016-158834,2016,1,3,Maret,Tamara Willingham,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,United States,West,Arizona,Scottsdale,First Class,157.92,5,0.20,17.77
CA-2016-158834,2016,1,3,Maret,Tamara Willingham,Home Office,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,United States,West,Arizona,Scottsdale,First Class,203.18,2,0.20,15.24
CA-2015-124919,2015,2,5,Mei,Stephanie Phelps,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,United States,West,California,San Jose,First Class,58.38,7,0.00,26.27
CA-2015-124919,2015,2,5,Mei,Stephanie Phelps,Corporate,Office Supplies,Paper,Xerox 1883,United States,West,California,San Jose,First Class,105.52,4,0.00,48.54
CA-2015-124919,2015,2,5,Mei,Stephanie Phelps,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",United States,West,California,San Jose,First Class,80.88,6,0.00,21.03
CA-2015-118948,2015,2,5,Mei,Neil Knudson,Home Office,Office Supplies,Art,Newell 311,United States,West,Washington,Seattle,Standard Class,6.63,3,0.00,1.79
CA-2014-104269,2014,1,3,Maret,Dave Brooks,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,United States,West,Washington,Seattle,Second Class,457.57,2,0.20,51.48
CA-2016-114104,2016,4,11,November,Nora Paige,Consumer,Technology,Phones,Avaya 5420 Digital phone,United States,Central,Oklahoma,Edmond,Standard Class,944.93,7,0.00,236.23
CA-2016-162733,2016,2,5,Mei,Ted Trevino,Consumer,Office Supplies,Paper,Xerox 1920,United States,West,California,Los Angeles,First Class,5.98,1,0.00,2.69
CA-2015-119697,2015,4,12,Desember,Eric Murdock,Consumer,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,United States,East,Pennsylvania,Philadelphia,Second Class,54.38,2,0.20,1.36
CA-2016-154508,2016,4,11,November,Ruben Dartt,Consumer,Office Supplies,Envelopes,Staple envelope,United States,West,New Mexico,Carlsbad,Standard Class,28.40,5,0.00,13.35
CA-2016-113817,2016,4,11,November,Max Jones,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,United States,West,Washington,Seattle,Standard Class,27.68,2,0.20,9.69
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,United States,Central,Texas,San Antonio,Standard Class,9.94,3,0.20,2.73
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,United States,Central,Texas,San Antonio,Standard Class,8159.95,8,0.40,-1359.99
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,United States,Central,Texas,San Antonio,Standard Class,275.93,3,0.20,-58.63
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,United States,Central,Texas,San Antonio,Standard Class,1740.06,9,0.30,-24.86
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,United States,Central,Texas,San Antonio,Standard Class,32.06,6,0.20,6.81
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,United States,Central,Texas,San Antonio,Standard Class,177.98,5,0.80,-453.85
CA-2014-139892,2014,3,9,September,Becky Martin,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,United States,Central,Texas,San Antonio,Standard Class,143.98,3,0.20,9.00
CA-2014-118962,2014,3,8,Agustus,Chad Sievert,Consumer,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",United States,West,California,Los Angeles,Standard Class,20.94,3,0.00,9.84
CA-2014-118962,2014,3,8,Agustus,Chad Sievert,Consumer,Office Supplies,Paper,Xerox 1913,United States,West,California,Los Angeles,Standard Class,110.96,2,0.00,53.26
CA-2014-118962,2014,3,8,Agustus,Chad Sievert,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",United States,West,California,Los Angeles,Standard Class,340.14,7,0.20,21.26
US-2014-100853,2014,3,9,September,Jennifer Braxton,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,United States,Central,Illinois,Chicago,Standard Class,52.45,2,0.80,-131.12
US-2014-100853,2014,3,9,September,Jennifer Braxton,Corporate,Office Supplies,Labels,Avery 51,United States,Central,Illinois,Chicago,Standard Class,20.16,4,0.20,6.55
US-2017-152366,2017,2,4,April,Shirley Jackson,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",United States,Central,Texas,Houston,Second Class,97.26,4,0.80,-243.16
US-2015-101511,2015,4,11,November,Joel Eaton,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",United States,East,Ohio,Newark,Second Class,396.80,7,0.30,-11.34
US-2015-101511,2015,4,11,November,Joel Eaton,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,United States,East,Ohio,Newark,Second Class,15.88,5,0.20,-3.77
CA-2015-137225,2015,4,12,Desember,Jim Kriz,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",United States,East,New York,New York City,Standard Class,3.28,1,0.00,1.41
CA-2014-166191,2014,4,12,Desember,David Kendrick,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",United States,Central,Illinois,Decatur,Second Class,24.82,2,0.20,1.86
CA-2014-166191,2014,4,12,Desember,David Kendrick,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,United States,Central,Illinois,Decatur,Second Class,408.74,7,0.20,76.64
CA-2014-158274,2014,4,11,November,Robert Marley,Home Office,Technology,Phones,AT&T TR1909W,United States,South,Louisiana,Monroe,Second Class,503.96,4,0.00,131.03
CA-2014-158274,2014,4,11,November,Robert Marley,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),United States,South,Louisiana,Monroe,Second Class,149.95,5,0.00,41.99
CA-2014-158274,2014,4,11,November,Robert Marley,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,United States,South,Louisiana,Monroe,Second Class,29.00,2,0.00,7.25
CA-2016-105018,2016,4,11,November,Sally Knutson,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,United States,East,Connecticut,Fairfield,Standard Class,7.16,2,0.00,3.44
CA-2014-123260,2014,3,8,Agustus,Frank Merwin,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,United States,West,California,Los Angeles,Standard Class,176.80,8,0.00,22.98
CA-2016-157000,2016,3,7,Juli,Alice McCarthy,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",United States,Central,Texas,Grand Prairie,Standard Class,37.22,3,0.20,3.72
CA-2016-157000,2016,3,7,Juli,Alice McCarthy,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,United States,Central,Texas,Grand Prairie,Standard Class,20.02,3,0.20,6.26
CA-2015-102281,2015,4,10,Oktober,Mark Packer,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",United States,East,New York,New York City,First Class,899.14,4,0.20,112.39
CA-2015-102281,2015,4,10,Oktober,Mark Packer,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,United States,East,New York,New York City,First Class,71.76,6,0.00,20.09
CA-2015-102281,2015,4,10,Oktober,Mark Packer,Home Office,Office Supplies,Paper,Xerox 205,United States,East,New York,New York City,First Class,51.84,8,0.00,24.88
CA-2015-102281,2015,4,10,Oktober,Mark Packer,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",United States,East,New York,New York City,First Class,626.35,3,0.20,46.98
CA-2015-102281,2015,4,10,Oktober,Mark Packer,Home Office,Office Supplies,Art,"4009 Highlighters by Sanford",United States,East,New York,New York City,First Class,19.90,5,0.00,6.57
CA-2015-131457,2015,4,10,Oktober,Mary Zewe,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,United States,West,California,Redlands,Standard Class,14.28,7,0.00,6.71
CA-2014-140004,2014,1,3,Maret,Cassandra Brandow,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",United States,East,Ohio,Hamilton,Standard Class,7.41,2,0.20,1.20
CA-2014-140004,2014,1,3,Maret,Cassandra Brandow,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",United States,East,Ohio,Hamilton,Standard Class,6.05,3,0.20,1.59
CA-2017-107720,2017,4,11,November,Valerie Mitchum,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,United States,East,New Jersey,Westfield,Standard Class,46.26,3,0.00,12.03
US-2017-124303,2017,3,7,Juli,Fred Hopkins,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",United States,East,Pennsylvania,Philadelphia,Standard Class,2.95,2,0.70,-2.26
US-2017-124303,2017,3,7,Juli,Fred Hopkins,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",United States,East,Pennsylvania,Philadelphia,Standard Class,16.06,3,0.20,5.82
CA-2017-105074,2017,2,6,Juni,Maria Bertelson,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,United States,East,Ohio,Akron,Standard Class,21.74,3,0.20,6.80
CA-2014-133690,2014,3,8,Agustus,Bruce Stewart,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,United States,West,Colorado,Denver,First Class,218.75,2,0.50,-161.88
CA-2014-133690,2014,3,8,Agustus,Bruce Stewart,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",United States,West,Colorado,Denver,First Class,2.60,1,0.20,0.29
US-2017-116701,2017,4,12,Desember,Logan Currie,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,United States,Central,Texas,Dallas,Second Class,66.28,2,0.80,-178.97
CA-2017-126382,2017,2,6,Juni,Heather Kirkland,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",United States,South,Tennessee,Franklin,Standard Class,35.17,7,0.20,9.67
CA-2017-108329,2017,4,12,Desember,Laurel Elliston,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,United States,West,California,Whittier,Standard Class,444.77,4,0.20,44.48
CA-2017-135860,2017,4,12,Desember,Joseph Holt,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",United States,Central,Michigan,Saginaw,Standard Class,83.92,4,0.00,5.87
CA-2017-135860,2017,4,12,Desember,Joseph Holt,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,United States,Central,Michigan,Saginaw,Standard Class,131.98,2,0.00,35.63
CA-2017-135860,2017,4,12,Desember,Joseph Holt,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",United States,Central,Michigan,Saginaw,Standard Class,15.92,4,0.00,7.48
CA-2017-135860,2017,4,12,Desember,Joseph Holt,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",United States,Central,Michigan,Saginaw,Standard Class,52.29,9,0.00,16.21
CA-2017-135860,2017,4,12,Desember,Joseph Holt,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",United States,Central,Michigan,Saginaw,Standard Class,91.99,1,0.00,3.68
CA-2015-101007,2015,1,2,Februari,Michael Stewart,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,United States,Central,Texas,Dallas,Second Class,20.80,2,0.20,6.50
CA-2015-146262,2015,1,1,Januari,Victoria Wilson,Corporate,Office Supplies,Labels,Avery 505,United States,East,Ohio,Medina,Standard Class,23.68,2,0.20,8.88
CA-2015-146262,2015,1,1,Januari,Victoria Wilson,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,United States,East,Ohio,Medina,Standard Class,452.45,5,0.50,-244.32
CA-2015-146262,2015,1,1,Januari,Victoria Wilson,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,United States,East,Ohio,Medina,Standard Class,62.98,3,0.40,-14.70
CA-2015-146262,2015,1,1,Januari,Victoria Wilson,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,United States,East,Ohio,Medina,Standard Class,1188.00,9,0.70,-950.40
CA-2015-146262,2015,1,1,Januari,Victoria Wilson,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,United States,East,Ohio,Medina,Standard Class,89.58,2,0.20,4.48
CA-2016-130162,2016,4,10,Oktober,Jonathan Howell,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",United States,West,California,Los Angeles,Standard Class,93.06,6,0.00,26.06
CA-2016-130162,2016,4,10,Oktober,Jonathan Howell,Consumer,Technology,Phones,Adtran 1202752G1,United States,West,California,Los Angeles,Standard Class,302.38,3,0.20,22.68
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,United States,East,Ohio,Dublin,First Class,5.58,2,0.20,1.81
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",United States,East,Ohio,Dublin,First Class,22.70,6,0.20,8.23
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,United States,East,Ohio,Dublin,First Class,19.78,4,0.70,-13.84
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",United States,East,Ohio,Dublin,First Class,72.70,4,0.20,19.08
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,United States,East,Ohio,Dublin,First Class,479.99,4,0.70,-383.99
CA-2015-169397,2015,4,12,Desember,Joni Blumstein,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,United States,East,Ohio,Dublin,First Class,27.17,2,0.20,2.72
CA-2015-163055,2015,3,8,Agustus,David Smith,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",United States,Central,Michigan,Detroit,Standard Class,2.20,1,0.00,0.97
CA-2015-163055,2015,3,8,Agustus,David Smith,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,United States,Central,Michigan,Detroit,Standard Class,622.45,5,0.00,136.94
CA-2015-163055,2015,3,8,Agustus,David Smith,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,United States,Central,Michigan,Detroit,Standard Class,21.98,1,0.00,0.22
US-2015-145436,2015,1,2,Februari,Valerie Dominguez,Consumer,Furniture,Chairs,Global Low Back Tilter Chair,United States,South,Tennessee,Columbia,Standard Class,161.57,2,0.20,-28.27
US-2015-145436,2015,1,2,Februari,Valerie Dominguez,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",United States,South,Tennessee,Columbia,Standard Class,389.70,8,0.20,43.84
US-2014-156216,2014,3,9,September,Erin Ashbrook,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,United States,South,North Carolina,Charlotte,Standard Class,18.65,7,0.70,-12.43
